genes logFC logCPM PValue FDR
ZT3D7_G6789 -1.04480802667512 5.6231529633332 0.000118545775048788 0.000659213004277236
ZT3D7_G6109 -0.664288380271373 7.80430580201346 0.000119356547796136 0.000663229564329011
ZT3D7_G6833 0.857344712191191 3.56415361585252 0.000119708955784984 0.000664695061158699
ZT3D7_G5534 -0.695032620078268 6.0045435715063 0.000120067573780961 0.000666192844605539
ZT3D7_G4269 -0.860865132895999 4.05344055150862 0.000120212983350875 0.000666506304140653
ZT3D7_G9657 0.771897181619295 4.13466903603852 0.000120726322616763 0.000668857734172399
ZT3D7_G1829 0.845188518804535 5.92562754008394 0.000121569264241733 0.000672694592288087
ZT3D7_G4192 0.924827711542163 5.39323110991139 0.000121598342122513 0.000672694592288087
ZT3D7_G1799 0.675234789555729 11.9539169758049 0.000121926791667363 0.000674014181665599
ZT3D7_G298 -0.874603725214677 4.05117713194386 0.000122987861337418 0.000679378783040005
ZT3D7_G2983 -0.707334683786935 5.04433011913246 0.000124228492199743 0.000685726640301377
ZT3D7_G7551 1.12855067000092 2.90535212210529 0.000124713197427425 0.000687895605530519
ZT3D7_G7791 0.86820428664825 4.78562444926654 0.000126004034340851 0.000694504589278691
ZT3D7_G5302 0.807256773644856 3.48863606931487 0.000126305276142637 0.000695653453317567
ZT3D7_G7640 0.686536762816638 7.91672627861329 0.000126582134699342 0.000696666432970829
ZT3D7_G1680 -0.67389462569724 5.88565035442381 0.000127893529437472 0.000703367495717746
ZT3D7_G8524 -0.667021248195254 7.31700936352059 0.000129632614532864 0.000712409148488524
ZT3D7_G6626 0.679212888712567 7.42023343727736 0.000129918333017994 0.000713456281540573
ZT3D7_G528 0.935799373729369 3.09148229008411 0.000131497864810204 0.000721601753014123
ZT3D7_G2515 -0.748761641491218 6.8337867320346 0.000133148963401685 0.000730127746641573
ZT3D7_G7230 0.798023438070403 4.17794650989747 0.000136066695356773 0.000745581833621616
ZT3D7_G7737 0.914029833210948 2.82534749426651 0.000136706288964494 0.00074853932949441
ZT3D7_G1986 0.759180005667127 8.20309855645256 0.000137307481477139 0.000751282395001924
ZT3D7_G191 0.718399913983146 5.11626086420249 0.000138418258729163 0.000756807634889719
ZT3D7_G10345 0.790909944643209 4.4472019110889 0.000139445729741828 0.000761869672117161
ZT3D7_G8461 1.03503821335125 2.78106963061982 0.000140346028148658 0.000765850264987526
ZT3D7_G1211 -0.794268917646615 4.40239402856161 0.000140378637152196 0.000765850264987526
ZT3D7_G6368 0.691895558046967 5.19444325918691 0.000142856800540719 0.00077880332862053
ZT3D7_G4543 -0.727503746094333 4.15742833909885 0.00014315217744558 0.00077984645503784
ZT3D7_G7852 0.659099344951894 6.08351754973597 0.000143802475914698 0.000782820159372968
ZT3D7_G11716 0.706321171555222 4.9459180948273 0.00014575276510923 0.000792861195398252
ZT3D7_G8888 1.55819991322529 5.58142406583337 0.000146894395188355 0.00079849194077731
ZT3D7_G3910 -0.836116346787043 4.96853722286751 0.000149779014594876 0.000813582241596517
ZT3D7_G1313 -0.679023590338398 7.96129828371341 0.000150313803458022 0.000815603555859528
ZT3D7_G6140 -0.681816078054207 6.25921220343904 0.000150368745223835 0.000815603555859528
ZT3D7_G2796 -0.695677955565828 5.74941372152388 0.000150998917688763 0.000818374866610321
ZT3D7_G1601 -0.856147351395918 3.3763521039412 0.00015109802766658 0.000818374866610321
ZT3D7_G3435 0.814542014102206 4.1561881616911 0.000151398102677423 0.000819408070519827
ZT3D7_G1343 -0.974891430157891 3.60557355643579 0.000153055282780299 0.000827779509178301
ZT3D7_G1996 1.10198163613386 5.18276407493752 0.000154228686472935 0.000833524321413932
ZT3D7_G3979 0.830725790147501 5.13843355951612 0.000157365323314985 0.000849863446375454
ZT3D7_G998 -0.663870486495283 6.23229601720699 0.000158487661473057 0.000855308502809243
ZT3D7_G9605 -0.705071294192775 4.87239885916888 0.000158931679787902 0.000856930289301111
ZT3D7_G6661 0.961131859964437 6.49214903964726 0.000159016813289467 0.000856930289301111
ZT3D7_G4952 0.728253506249375 5.17052310217661 0.000159936950900613 0.000861269672378587
ZT3D7_G9751 -0.923579461154211 10.2375156038503 0.000161121016517522 0.000867023072372824
ZT3D7_G3368 0.664477677316209 8.54716450660601 0.000162451343744326 0.000873554714998182
ZT3D7_G2662 0.720104799049068 6.58555650707205 0.000163258180008668 0.000877264026770589
ZT3D7_G4450 0.78433355328795 4.31704412492719 0.000164297248260913 0.000882215023613042
ZT3D7_G2416 0.776439100725156 4.44746817216537 0.000165209597141621 0.000886478983660409
ZT3D7_G9237 -1.28027950480819 2.80835678174922 0.000167888867342935 0.000900210979687156
ZT3D7_G9299 0.871369678930993 3.51688046670573 0.000168721068551496 0.000904026540287357
ZT3D7_G4234 0.873069345366888 4.04119840341222 0.000169147448548676 0.000905663767372056
ZT3D7_G3150 -0.668077429925268 6.47906777537389 0.000169387745555169 0.000906303026896181
ZT3D7_G8517 -0.689869469215678 6.26714247212291 0.000169702334126333 0.000907338585314546
ZT3D7_G6712 1.32240760273903 8.22587661288674 0.000172208853453129 0.000920056423459894
ZT3D7_G1732 -0.778792974807322 8.97151162228363 0.000172326469922317 0.000920056423459894
ZT3D7_G1565 1.05804194406391 4.2880885749533 0.000172710945955086 0.000921047173008418
ZT3D7_G6036 1.22134500633899 6.64936067538879 0.000172757780849765 0.000921047173008418
ZT3D7_G11129 -0.762356237580125 4.54601681775255 0.000173526416268212 0.000924487573807049
ZT3D7_G1847 0.833971449383907 3.62705394685728 0.000173651129286005 0.000924494932619242
ZT3D7_G737 0.757139337661189 5.45229875893811 0.000177384019993437 0.000943698093591772
ZT3D7_G3889 -0.660138509142046 6.32767869194745 0.000177623032921791 0.000944299471476413
ZT3D7_G8520 0.674939973785373 5.45148416920848 0.000178780592725042 0.000949779817907096
ZT3D7_G755 -0.850814805454578 5.1135999777349 0.000180335947028008 0.000957131984625782
ZT3D7_G10724 0.958702796846094 3.22433462486101 0.000180419889844748 0.000957131984625782
ZT3D7_G4213 0.725966890913233 7.37865033792415 0.000181434275718579 0.000961832624318575
ZT3D7_G3381 0.631133087397961 6.99610015602228 0.000182044737720167 0.000963568467553009
ZT3D7_G3922 -0.661038811890071 5.75868989633506 0.00018213867062102 0.000963568467553009
ZT3D7_G1854 -0.676911492858977 4.79882607052695 0.0001821473477218 0.000963568467553009
ZT3D7_G5303 0.90059856917707 4.69942009836093 0.000182458636728953 0.00096453451404812
ZT3D7_G9997 0.744589384161038 5.03467305919624 0.000182894446701003 0.000966156992579787
ZT3D7_G1112 1.05461716704192 5.48127238023431 0.000184031956375297 0.000971481369710721
ZT3D7_G2615 -1.30427422419672 4.81497456796157 0.00018516835493031 0.000976792391666153
ZT3D7_G946 1.04364494995945 3.72128215671497 0.00018531812228562 0.000976894968110412
ZT3D7_G4131 -0.759964103143234 7.07451386062785 0.000186247721462793 0.000980586291784018
ZT3D7_G6753 1.07593234692085 3.45023160687323 0.000186279999933357 0.000980586291784018
ZT3D7_G1063 -0.952714643959538 4.81796408201745 0.000186480748898896 0.000980954171049911
ZT3D7_G1137 -0.846919931784061 4.11401044499348 0.000188278507564091 0.000989716474544481
ZT3D7_G5134 0.815074260424503 3.96798018054249 0.000188689685577502 0.000991182819263458
ZT3D7_G4042 0.743100069065502 7.86987855692127 0.000191104094632893 0.00100316267042589
ZT3D7_G2301 -0.670550834412518 5.56439072857094 0.000191419181693968 0.00100411349613575
ZT3D7_G3603 -0.625957621122479 6.57215123926602 0.000192124022801825 0.00100710606637936
ZT3D7_G2445 0.825402599947625 3.08449491337474 0.000192897519445112 0.00101037550784157
ZT3D7_G9890 0.660984668161066 5.9623522866923 0.000193017306193853 0.00101037550784157
ZT3D7_G6653 0.922476959902386 3.46276214613245 0.000194428157138741 0.00101705056937335
ZT3D7_G4112 0.915459249650476 9.21999343262538 0.000195862256293582 0.00102383784740355
ZT3D7_G7332 -0.712500177406581 5.01260977560477 0.000196524356821285 0.00102658298169502
ZT3D7_G4289 1.0081910654329 3.22246765356314 0.00019704085492204 0.00102856423989945
ZT3D7_G2569 -0.711408074382466 6.28577254519508 0.00019722784753468 0.00102882390057061
ZT3D7_G11578 1.06135063882235 3.01171702182778 0.000197874460119936 0.00103147910504801
ZT3D7_G1092 -0.777399719571682 5.19975491981949 0.000199832674050272 0.00104096297754054
ZT3D7_G2598 -0.730112217350198 4.83358399393986 0.000201490111745549 0.00104886797058655
ZT3D7_G11439 0.998038234572043 8.14732159182425 0.000205354266543657 0.00106824120889053
ZT3D7_G9393 0.833101314987295 3.40128356265618 0.0002056460811462 0.00106901735386402
ZT3D7_G9364 0.757195295837769 4.37479069311487 0.00020629823075944 0.00107166426734079
ZT3D7_G9080 -0.827205394366269 2.81433731063197 0.000206941216897091 0.00107425994588684
ZT3D7_G609 0.632218289151999 5.34244748319178 0.000207301561884896 0.00107538581860843
ZT3D7_G3016 -0.867257493093895 7.22644664059542 0.000208195442275138 0.00107927595801828
ZT3D7_G10901 -0.70475083802294 7.21463264516794 0.000208828409808386 0.00108180909462589
ZT3D7_G5929 -0.806348600431196 3.99932101175949 0.000210288433140959 0.00108851563383253
ZT3D7_G3943 1.4863481740063 2.99021790156237 0.000210413440958289 0.00108851563383253
ZT3D7_G9954 0.769209215729438 5.5101052358526 0.000211276105967084 0.00109222461402018
ZT3D7_G6179 0.993476357037841 4.2435140552669 0.000211535498288855 0.00109281191948536
ZT3D7_G517 -0.766274690654543 8.49777946716086 0.000212796112728943 0.001098567259653
ZT3D7_G1785 0.791381521322213 5.78892343123806 0.000214069691599309 0.00110438156106567
ZT3D7_G3493 0.877327517298896 4.37633764189982 0.000215913086699831 0.00111312551437547
ZT3D7_G9614 -0.796287012506168 7.00042808563809 0.000217733224065791 0.00112173762721455
ZT3D7_G3660 -1.52373557217882 3.48989963408898 0.000218086618704878 0.0011227866028927
ZT3D7_G8309 0.712025075322957 4.35887712711493 0.000222459227295 0.00114451226342026
ZT3D7_G11399 0.801762061579752 3.16985273219275 0.000222987445148335 0.00114644299645536
ZT3D7_G1483 -0.770152928754691 4.12508094822638 0.000223473732088772 0.00114815565163635
ZT3D7_G2738 -0.682613210319699 4.7479255997594 0.000225440347350239 0.00115746633132698
ZT3D7_G8521 0.897195965621551 3.74049517229635 0.000229028857244661 0.00117508577269403
ZT3D7_G3423 0.707491564655266 4.71345513478708 0.000230072661479692 0.00117963383751831
ZT3D7_G962 -0.939309919386273 2.87045494511657 0.000230332046457489 0.00118015654152108
ZT3D7_G9904 0.814276769841964 4.06723391934103 0.000230612003742899 0.001180783866159
ZT3D7_G23 0.743451014395777 9.41308268345349 0.000232029462811677 0.00118723061654357
ZT3D7_G7824 -1.26492911583949 2.78948021228015 0.000232224983488523 0.00118742051584581
ZT3D7_G6722 0.628352855838155 7.49063757763776 0.000234178542549913 0.00119659328899397
ZT3D7_G6574 -0.718188606553339 4.28302659628088 0.000234367965540491 0.0011967454153212
ZT3D7_G8873 -0.915526105124634 3.61796772986607 0.000235029749762007 0.00119930769517767
ZT3D7_G10980 0.906459739995779 5.46791055901267 0.000235539964203386 0.0012010935861691
ZT3D7_G4768 0.725370048774179 5.20245246945051 0.000236304697427943 0.00120417403937448
ZT3D7_G7365 0.599449462815614 8.65852466442681 0.00023795115814798 0.00121174040861227
ZT3D7_G4702 1.50610999400271 3.7225267680794 0.000240208718099984 0.00122240634818566
ZT3D7_G2577 0.78680358937478 9.0264586227425 0.000241694687137598 0.001229133904195
ZT3D7_G96 -0.667412228229516 4.53864390948439 0.000242944795564207 0.0012346536864741
ZT3D7_G2179 0.659225349141636 5.72249120254021 0.000243177722975561 0.00123500014324174
ZT3D7_G10889 0.633689423727954 6.10533088281121 0.000243854058558609 0.0012375964948919
ZT3D7_G3673 0.782091306918756 3.62830589965698 0.000244279636258561 0.00123891755980661
ZT3D7_G1005 -0.743741438383034 7.71975508916396 0.000245932451129957 0.00124645683141999
ZT3D7_G5908 0.786713509887622 6.00422521714928 0.000248599861764336 0.00125912470526045
ZT3D7_G8374 0.634599311449307 6.59123181406616 0.000251517780524959 0.00127304340500681
ZT3D7_G4692 -0.611051005997547 5.4350039662132 0.000255709791765104 0.00129338771867154
ZT3D7_G4188 1.60857849168 7.58734910730433 0.000256452808781812 0.00129627124384926
ZT3D7_G2988 -0.719990048330931 5.6438053416005 0.000258248085906197 0.00130446607274451
ZT3D7_G10461 1.25587070913025 7.0290383840068 0.000260388750046349 0.00131439331336528
ZT3D7_G9736 -0.781868043035689 3.86198313013191 0.000262087607306263 0.00132207853591369
ZT3D7_G10735 0.704570619551959 4.31004515860399 0.000262313077875964 0.00132232604691206
ZT3D7_G4994 -0.68209283298656 4.47466613471741 0.000265599616815176 0.00133799376857968
ZT3D7_G3635 -0.597669725035183 7.58256615109085 0.000266719319623156 0.0013427320482842
ZT3D7_G3503 0.716331240462041 8.58192130406695 0.000267612215488057 0.0013463229310728
ZT3D7_G8169 0.666143198929268 6.13675562261175 0.000268114154716916 0.00134794346328505
ZT3D7_G4426 -0.944154659768128 5.74867276340276 0.000268496241561728 0.00134895966940128
ZT3D7_G2547 -0.966416556550505 3.59339115818076 0.000271001096144983 0.00136063242913784
ZT3D7_G356 -0.654460811032777 4.97094785441871 0.000273228941436051 0.00137089969545156
ZT3D7_G5575 -0.881677432235004 3.86344473892037 0.000274515268668367 0.00137643241066092
ZT3D7_G4390 0.749088366112409 6.93173112086688 0.000275219663392233 0.00137904184277285
ZT3D7_G4194 -0.641316099998787 4.8065108019351 0.000276191728477163 0.00138298810732452
ZT3D7_G292 -0.697282118341245 5.65027192475208 0.00027676687478001 0.00138494291945992
ZT3D7_G1735 -0.842253319885484 3.76580491434962 0.000277903921119639 0.00138970499847419
ZT3D7_G426 0.711513303816028 7.52962433945242 0.000278566676433776 0.00139209053769839
ZT3D7_G5365 -0.650306495123572 6.10247043362917 0.000279107408919889 0.00139386351583177
ZT3D7_G2056 -0.971434850930857 2.56339461338744 0.00027937336931096 0.00139426283379158
ZT3D7_G2218 -1.08610443612853 2.89346830897162 0.000285067740728742 0.00142126865215667
ZT3D7_G124 -0.837571861163287 3.50441107197718 0.000285163827753954 0.00142126865215667
ZT3D7_G9363 0.857281801517908 3.28943724061904 0.000290613158439178 0.00144746593731567
ZT3D7_G307 1.14696567037696 5.01439855285061 0.000298772155232922 0.00148711558806506
ZT3D7_G8400 1.17036200579559 3.45597544061158 0.000304869910205387 0.00151645975242175
ZT3D7_G18 -0.711217230312987 6.61294851564766 0.000308873161576265 0.00153535359361783
ZT3D7_G9280 0.890892636345062 3.58567820446622 0.000319428804750146 0.00158677158410013
ZT3D7_G9201 -0.654298161754181 5.15055153998814 0.000321292128166059 0.00159497072366409
ZT3D7_G2883 -0.891680259209214 3.47967359656936 0.00032155842223068 0.00159523622305836
ZT3D7_G157 0.615283985785167 8.29446707205953 0.00032554715755949 0.0016139560139325
ZT3D7_G779 -0.598643067152249 7.04895222265649 0.00032707395178142 0.00162045363024027
ZT3D7_G6524 -1.08138720094747 2.97462088723627 0.000329076846459093 0.00162929989501807
ZT3D7_G2941 -0.812478671759325 3.39268606881992 0.000330738926848992 0.00163644818195383
ZT3D7_G7004 1.23948518397644 3.58784568020062 0.000335076902743865 0.00165681824734038
ZT3D7_G8994 -0.833441250627378 3.30789459588308 0.000335450113586107 0.00165757023826068
ZT3D7_G8582 -0.819509152771949 4.12526341523693 0.000338849678938968 0.00167326560825198
ZT3D7_G8631 0.759731564871377 4.19075330234889 0.000341000913476074 0.00168278001804915
ZT3D7_G9325 -0.627089035606767 6.84735657073629 0.000341754504392339 0.00168538931902959
ZT3D7_G2977 -0.69235078676591 4.93466574066245 0.000351812865430184 0.00173385222831338
ZT3D7_G1376 -0.70465473908777 4.77227070101187 0.000353735188463529 0.00174145556266776
ZT3D7_G4846 -0.663401429754111 5.01750782224424 0.000353820280408617 0.00174145556266776
ZT3D7_G3678 0.607113945289897 5.54491672725064 0.000356260521561691 0.00175231553125094
ZT3D7_G2650 -0.646820016606875 10.4676307696997 0.000358252950173455 0.00176096007508211
ZT3D7_G60 -0.581307893309192 6.4662645699423 0.000358926408532202 0.00176311425842555
ZT3D7_G7106 0.686876569333161 6.36914841065285 0.000360185544246205 0.00176814069395518
ZT3D7_G9520 0.722529967816575 5.19625456934749 0.000361521545262813 0.00177353763304322
ZT3D7_G3730 0.690126850383967 4.70424003075176 0.000363313050673314 0.00178116064607401
ZT3D7_G8769 -0.763509979254859 4.10113812347479 0.000365396169890989 0.00179020241143978
ZT3D7_G11640 -0.663262392877822 4.5952991905025 0.000366535136371838 0.00179460965528628
ZT3D7_G7501 0.592645882384007 6.77333311340475 0.000368487440706771 0.00180299076732242
ZT3D7_G11423 0.622954008459557 4.76090823888632 0.00036921841044437 0.00180538891369276
ZT3D7_G4834 0.694840275521385 4.71452799349263 0.000379223748007427 0.00185235872502013
ZT3D7_G4111 0.581182652757697 7.01524296088939 0.000379520980537821 0.00185235872502013
ZT3D7_G2395 -0.58110728148846 5.89963271743174 0.000379565501818425 0.00185235872502013
ZT3D7_G7318 0.763828327475661 6.05869113801046 0.00038206813438898 0.00186335896901743
ZT3D7_G5449 0.830484252978151 9.28434617825648 0.000384215302085003 0.00187261242160545
ZT3D7_G1464 0.665900937268488 6.79538723609657 0.000384715835190221 0.00187383359362306
ZT3D7_G5486 0.707556247578746 5.1687815736637 0.000386435622846516 0.00188098794081655
ZT3D7_G4977 0.765878464191051 4.15082894402535 0.000387788688772574 0.00188634913110916
ZT3D7_G3133 -0.879972956252133 4.74351667874245 0.000389220023456965 0.00189208384943801
ZT3D7_G6750 0.965982728254397 2.97070689930891 0.000393059928277847 0.00190951213374643
ZT3D7_G6176 1.04734915794211 3.56325976462891 0.000393891071210276 0.0019123105374302
ZT3D7_G5115 -0.813026461428118 2.78412357731327 0.00040175830166715 0.00194924286685887
ZT3D7_G9799 0.640329840662345 5.97131027638358 0.00040354871275221 0.0019566630988296
ZT3D7_G5362 0.710188285419779 4.36411910260956 0.000406099788727232 0.00196775954511915
ZT3D7_G7666 -0.821287969054352 4.17597320076827 0.000407174003694142 0.00197169013675148
ZT3D7_G200 -0.700718535921927 4.06128724675801 0.00041162674397301 0.00199196518581129
ZT3D7_G9160 0.786405340675802 4.02490263356148 0.0004146442924795 0.00200527330092022
ZT3D7_G527 0.806316978184355 10.8226257282965 0.00041821997535651 0.00202126172486937
ZT3D7_G5164 -0.702657212561311 4.75529656103269 0.000426822575183962 0.0020615090358112
ZT3D7_G9648 0.597257551191998 5.36804521083039 0.000428107695050214 0.00206638459890303
ZT3D7_G4174 0.579569609248847 6.5686795243622 0.000436399398917617 0.00210505141202475
ZT3D7_G6105 -1.29913748162268 4.22063403517749 0.000440707124613109 0.00212297725873978
ZT3D7_G8887 -0.780899529535889 3.9794657070552 0.000440807378827199 0.00212297725873978
ZT3D7_G2012 -0.741249259249784 3.6993924198627 0.000441122920301839 0.00212297725873978
ZT3D7_G10222 -0.714716258921835 4.09776249194474 0.000441512679921255 0.00212297725873978
ZT3D7_G1148 0.908783564327414 3.44277429433993 0.000441531689751243 0.00212297725873978
ZT3D7_G170 -0.901785737178691 3.01063006941703 0.000441893568934994 0.0021233552517543
ZT3D7_G1471 0.621352343651854 6.88569848502272 0.00044348856125657 0.00212965423137684
ZT3D7_G4366 0.616989599822921 5.56287140778606 0.000446862093165601 0.00214320691105147
ZT3D7_G9166 0.68261039021804 7.63936186386068 0.000446882657680555 0.00214320691105147
ZT3D7_G5169 0.67325192291715 4.44063343296038 0.000447436519085396 0.00214449114262412
ZT3D7_G5206 0.802170259279141 5.74368079573652 0.000455402402017024 0.00218127565847898
ZT3D7_G3046 -0.593920309793067 6.60766471743042 0.000460448559098061 0.00220377838675607
ZT3D7_G6141 0.618688963058234 6.82643068999489 0.000460688464787455 0.00220377838675607
ZT3D7_G4642 -0.620235977698003 4.96151154315954 0.000461362882542659 0.00220559704562486
ZT3D7_G10266 0.837398429713481 4.16382409107264 0.000461956779689394 0.00220702869378693
ZT3D7_G8426 -0.599113070987155 6.25188412255386 0.000462500422044096 0.0022082185755685
ZT3D7_G9494 0.592018845230673 5.86903186244639 0.000463844336074519 0.00221322542534347
ZT3D7_G2370 -0.592099795354717 6.77548555483545 0.000465685503313661 0.00222059703106819
ZT3D7_G2062 -0.618285028695177 4.83177438193675 0.000468433030861064 0.00223227844840085
ZT3D7_G4725 0.73668382545423 4.47242656934376 0.000470927030373859 0.00224273762368643
ZT3D7_G2315 -0.601067541271062 6.52639557878463 0.000479846038579671 0.00228376247948776
ZT3D7_G3009 0.76082305020125 6.75145075845612 0.000480648741984216 0.00228613132608736
ZT3D7_G162 0.691752639636232 3.96948824159147 0.000481838171291485 0.00229033540393213
ZT3D7_G9292 -0.594970447225605 6.12334701241144 0.000487180864146346 0.00231426347125539
ZT3D7_G7086 -0.612579849358907 4.79794412774944 0.000492908002124293 0.00233998631027467
ZT3D7_G10570 -0.592851117772922 5.54293002640733 0.000495552387419142 0.00235105107347714
ZT3D7_G7022 -0.626624849755568 7.0045228283907 0.000498466593084847 0.00236338113963568
ZT3D7_G2019 0.80444670326413 3.46551495059074 0.000502057951500242 0.00237890417474451
ZT3D7_G3136 -0.89264551099058 3.30640422705056 0.000502958395974468 0.00238166527872685
ZT3D7_G5892 -0.713646431781116 4.32067613343751 0.000506432568994028 0.00239660261185558
ZT3D7_G7493 0.70371509323658 4.13452801920293 0.000507063742703857 0.00239807559325433
ZT3D7_G3419 1.15083202344383 8.25144791153954 0.000508229520087893 0.00240207344424896
ZT3D7_G9202 -0.588927488409478 5.87854117188446 0.000510114399803 0.00240946284872293
ZT3D7_G2687 -0.682973263813442 4.13771389625984 0.000515882797806225 0.00243496673717843
ZT3D7_G11011 -0.780063444043124 3.35765388635971 0.000516163573289292 0.00243496673717843
ZT3D7_G9576 -0.886879664771675 3.3560122919113 0.000516865695111867 0.00243674544060286
ZT3D7_G5301 0.661425724078174 5.78695704580363 0.000518583558189815 0.00244156750303909
ZT3D7_G3114 -0.746690210291462 5.08422909514461 0.000518823915073327 0.00244156750303909
ZT3D7_G3224 -0.923878082902814 3.34429057883441 0.000518865666000702 0.00244156750303909
ZT3D7_G5950 -0.884037394961808 3.1804573709201 0.000526540417339942 0.00247612733273539
ZT3D7_G7566 0.730794833742988 6.71376965529544 0.000527794563058324 0.00248046899353304
ZT3D7_G3964 0.674560987468691 4.31755165116552 0.000531539252495505 0.00249650265457789
ZT3D7_G6118 0.778762960723337 4.30271026625183 0.000534905002905828 0.00251073757156048
ZT3D7_G5261 0.645469427917682 6.31644628770222 0.000538480159696031 0.00252593696938764
ZT3D7_G10071 0.709289366774689 4.3009697499975 0.00053978557137957 0.00253047695000704
ZT3D7_G2422 -0.72001063445194 4.28207686766899 0.000543366960194942 0.0025456742085133
ZT3D7_G7649 0.73632533665488 3.75591517650904 0.000545025234573832 0.00255184831877916
ZT3D7_G8483 -0.723515916557765 3.58758545295882 0.000547161732445806 0.00256025240100734
ZT3D7_G11466 0.68155597194771 5.79422338183184 0.000550780505672415 0.00257557746133526
ZT3D7_G8343 -0.669039371495199 4.95217874744914 0.000552812852855838 0.00258346954177516
ZT3D7_G8320 -0.613861980438429 5.59957836951681 0.000555338383335197 0.00259365515357049
ZT3D7_G4159 0.579088935152845 5.76542311563969 0.000558287410155987 0.0026058047487729
ZT3D7_G8362 -0.591901045388691 6.38695986808654 0.000559743020905136 0.0026109730458649
ZT3D7_G10862 0.792837266368912 5.59623636715054 0.000569498317278851 0.00265482548900639
ZT3D7_G5240 -0.700273070390963 5.1902897143235 0.000576585759389293 0.00268619443901935
ZT3D7_G10364 0.768303437360739 4.54032872906631 0.000577587519036006 0.00268919008862975
ZT3D7_G8605 0.63970021376582 10.815586533016 0.000582245343507138 0.00270919372745469
ZT3D7_G5138 -0.60835813223255 6.49133039797729 0.0005916658939823 0.00275131981469685
ZT3D7_G942 -0.606054730112789 6.75209525972563 0.000593739126398573 0.00275924890978531
ZT3D7_G8284 0.633265411892754 5.26108953607324 0.000602694541817673 0.00279913152754974
ZT3D7_G5496 0.622847413410878 4.83960827375378 0.00062110122988089 0.00288283270537904
ZT3D7_G11607 -0.807855374574347 2.97538784467564 0.000627854407503131 0.0029123741575764
ZT3D7_G6849 -0.946995027980833 7.56544629862019 0.000630870814953038 0.00292362805534515
ZT3D7_G7882 -0.743664699388984 5.16128518917537 0.000631330779493931 0.00292362805534515
ZT3D7_G1104 0.672903146553107 4.55085550493992 0.000631450616542662 0.00292362805534515
ZT3D7_G2572 0.591886325179173 6.77009601043542 0.00063189847000659 0.00292389563652432
ZT3D7_G8525 -0.568807371629105 6.14709650767565 0.000633600845573364 0.00292996418162735
ZT3D7_G489 0.612114758437144 6.68361511195798 0.000634991457116901 0.00293458444053532
ZT3D7_G5666 0.66546533723066 6.44292659924805 0.000643233970603144 0.00297084525178137
ZT3D7_G685 -0.696413767662768 5.12301035927597 0.000644455365211855 0.00297465358228329
ZT3D7_G5312 0.804879397764171 3.31959660331445 0.0006481618805633 0.00298992089643231
ZT3D7_G11681 0.670471647764001 7.01573941417029 0.000653085713115891 0.00301078136870647
ZT3D7_G1784 0.696280542632531 7.60764714278131 0.000655655298175912 0.00302076958520383
ZT3D7_G10799 -0.670342730944211 7.51809292355795 0.000656798712355904 0.00302417883772718
ZT3D7_G10482 -0.721580625478868 8.12084125410343 0.000657563771278975 0.00302584286648692
ZT3D7_G429 0.581282689036771 9.6420216383275 0.000659592919630816 0.00303331811383595
ZT3D7_G1630 0.721068957528692 3.9612056501334 0.00066095622820027 0.00303772402611234
ZT3D7_G7702 0.626234325220546 4.80464162611495 0.000662737465384169 0.00304339257533417
ZT3D7_G3495 0.747482975116385 7.55684151787197 0.000663001610928588 0.00304339257533417
ZT3D7_G2982 -0.579563408024527 9.43321225340158 0.000669499183295594 0.0030713377466241
ZT3D7_G890 0.982404533828077 4.04712872682137 0.000674530650109591 0.00309252706619052
ZT3D7_G4309 -0.736603166463663 6.73396640602301 0.00067736295786185 0.00310361413944525
ZT3D7_G11646 0.757493447985946 4.50719356373312 0.000681142180161307 0.0031171969741125
ZT3D7_G409 0.62232255050288 5.1783010740343 0.000681159104001637 0.0031171969741125
ZT3D7_G3729 -0.640605226146446 5.24717824555166 0.000687418155045265 0.00314250875595503
ZT3D7_G5139 0.789556263108418 3.1844398264351 0.000687528596553661 0.00314250875595503
ZT3D7_G1561 -0.618679974544745 6.0435127369925 0.000689253291344856 0.00314847207307803
ZT3D7_G1120 -0.758971197649901 6.56520680745485 0.000689982204933668 0.00314988222179219
ZT3D7_G3705 0.667720684281727 4.37078510883304 0.000691219164450952 0.00315360855552303
ZT3D7_G10015 0.841519024688152 3.07916486022622 0.000694852574422653 0.00316825723714854
ZT3D7_G9773 -0.684867900838955 4.35112602300013 0.000710362650338927 0.00323700816227392
ZT3D7_G9241 0.862450756480719 3.27046845591314 0.000712726502055452 0.0032458067189597
ZT3D7_G9612 0.708688313370087 3.96732766650513 0.000716055922472833 0.00325898918934812
ZT3D7_G8273 0.72001080906723 4.15245876850252 0.000735918708009067 0.00334735839516746
ZT3D7_G8680 -0.571918272929901 6.5652799416437 0.000741085181896842 0.00336881414402591
ZT3D7_G641 1.02131317751287 3.80690580913508 0.000743870710718934 0.00337942718033281
ZT3D7_G8359 0.888933458336344 5.01283908678842 0.000745464433862939 0.00338461623030684
ZT3D7_G7168 -0.629663856244284 5.08855673642325 0.000748562094677696 0.00339662316083778
ZT3D7_G7524 -1.07926281149121 3.10920926507729 0.000752813681598794 0.00341384837100094
ZT3D7_G5678 -0.689849958786579 6.6807629561638 0.000753887406570466 0.00341656256315135
ZT3D7_G5570 -0.796329656975521 3.14141025772911 0.000754323778283816 0.00341656256315135
